data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date,public_urls
10834343,12.00,Kleenex,Lommetørklæder,Lommetørklæder,1,64,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_25_50x793_2409x2852_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810480/2025-11-22/10834343.jpg
10834328,89.00,Fitness Pharma,Kosttilskud,Kosttilskud,1,300,ds.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_25_2402x2883_4867x4799_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810480/2025-11-22/10834328.jpg
10834326,89.00,Fitness Pharma,Fiskeolie,Fiskeolie,1,200,ds.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_25_2402x2883_4867x4799_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810481/2025-11-22/10834326.jpg
10834330,99.00,Neophos,Opvask,Maskinopvask-tabs,1,70,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_25_2409x4805_4979x6864_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810481/2025-11-22/10834330.jpg
10834093,15.00,,Hobbyartikler,Limstift,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_37_1769x190_4823x3536_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810481/2025-11-22/10834093.jpg
10834490,10.00,Godt Papir,Husholdningspapir,Toiletpapir,1,6,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_30_2440x5205_3756x6889_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810482/2025-11-22/10834490.jpg
10833970,10.00,Godt Papir,Husholdningspapir,Toiletpapir,1,6,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_1_2470x4107_4956x7111_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810482/2025-11-22/10833970.jpg
10834010,15.00,,Jul,Knallerter,1,8,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_32_3313x3378_4731x5039_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810483/2025-11-22/10834010.jpg
10834069,20.00,Premieur,Tarteletter,Luksus Tarteletter ,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_16_2459x5798_4963x7224_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810483/2025-11-22/10834069.jpg
10834338,45.00,A+,Vaskemiddel,Vaskemiddel-tabs,1,20,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_25_56x4805_2409x6852_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810483/2025-11-22/10834338.jpg
10834256,24.00,Espresso Ristretto,Kapselkaffe,Kaffekapsler,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_22_1691x2502_4823x4755_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810484/2025-11-22/10834256.jpg
10834261,24.00,Espresso Supremo,Kapselkaffe,Kaffekapsler,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_22_1691x2502_4823x4755_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810484/2025-11-22/10834261.jpg
10834228,24.00,Espresso Lungo Profondo,Kapselkaffe,Kaffekapsler,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_22_1691x2502_4823x4755_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810485/2025-11-22/10834228.jpg
10834258,24.00,Espresso Lungo Elegante,Kapselkaffe,Kaffekapsler,1,10,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_22_1691x2502_4823x4755_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810485/2025-11-22/10834258.jpg
10834455,5.00,Nordic Well,Kildevand m/u brus,Mineralvand,1,2,fl.,Netto,https://static.tilbudsugen.dk/1st-retail/2025/48/64022/Netto482025-1_30_3787x5236_4904x6846_zoom.jpg,2025-11-22,2025-11-28,https://res.cloudinary.com/dfqzmnlga/image/upload/v1763810485/2025-11-22/10834455.jpg
