data_id,price,brand,category,product_name,units,quantity,unit_type,store_name,image_url,start_date,end_date,public_urls
11175987,5.00,ØGO,Grønt,Squash,1,1,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/26/65672/Netto262026-1_2_0x510_2406x2412_zoom.jpg,2026-06-20,2026-06-26,https://res.cloudinary.com/dfqzmnlga/image/upload/v1781934044/2026-06-20/11175987.jpg
11176222,7.00,,Grønt,Radiser,1,1,bdt.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/26/65672/Netto262026-1_8_31x2416_2428x4136_zoom.jpg,2026-06-20,2026-06-26,https://res.cloudinary.com/dfqzmnlga/image/upload/v1781934045/2026-06-20/11176222.jpg
11176224,8.00,,Grønt,Agurk,1,1,stk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/26/65672/Netto262026-1_8_2508x2558_4936x4167_zoom.jpg,2026-06-20,2026-06-26,https://res.cloudinary.com/dfqzmnlga/image/upload/v1781934045/2026-06-20/11176224.jpg
11176227,12.00,,Grønt,Kartofler,1,1,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/26/65672/Netto262026-1_8_2428x4093_4986x5979_zoom.jpg,2026-06-20,2026-06-26,https://res.cloudinary.com/dfqzmnlga/image/upload/v1781934045/2026-06-20/11176227.jpg
11176214,20.00,,Grønt,Bagekartofler,1,1,ps.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/26/65672/Netto262026-1_7_3580x5393_4930x6866_zoom.jpg,2026-06-20,2026-06-26,https://res.cloudinary.com/dfqzmnlga/image/upload/v1781934046/2026-06-20/11176214.jpg
11176218,12.00,,Frugt,Abrikoser,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/26/65672/Netto262026-1_8_6x635_2502x2484_zoom.jpg,2026-06-20,2026-06-26,https://res.cloudinary.com/dfqzmnlga/image/upload/v1781934046/2026-06-20/11176218.jpg
11176220,20.00,,Frugt,Vindruer,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/26/65672/Netto262026-1_8_2533x438_4986x2533_zoom.jpg,2026-06-20,2026-06-26,https://res.cloudinary.com/dfqzmnlga/image/upload/v1781934047/2026-06-20/11176220.jpg
11176225,20.00,Miss Perfect Délice,Grønt,Tomater,1,0,bk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/26/65672/Netto262026-1_8_49x4142_2440x5899_zoom.jpg,2026-06-20,2026-06-26,https://res.cloudinary.com/dfqzmnlga/image/upload/v1781934047/2026-06-20/11176225.jpg
11176113,45.00,Tulip,Bacon,Baconskiver,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/26/65672/Netto262026-1_16_2560x1775_4902x3595_zoom.jpg,2026-06-01,2026-06-30,https://res.cloudinary.com/dfqzmnlga/image/upload/v1781934048/2026-06-20/11176113.jpg
11159214,45.00,Tulip,Bacon,Baconskiver,1,0,pk.,Netto,https://static.tilbudsugen.dk/1st-retail/2026/24/65561/Netto232026-1_12_2397x2718_4949x4857_zoom.jpg,2026-06-01,2026-06-30,https://res.cloudinary.com/dfqzmnlga/image/upload/v1781934048/2026-06-20/11159214.jpg
